date,code,name,price,pct_chg,amount_M,turnover,vol_ratio,ma20_slope,rsi_14,kdj_j,bias_ma5,boll_pct,amplitude
2026-05-15,600578,京能电力,7.01,10.05,2911.36,6.62,4.3,1.72,75.59,120.05,18.37,128.56,17.74
2026-05-15,002786,银宝山新,8.41,6.32,300.03,7.35,2.7,0.806,78.08,88.34,4.29,95.12,6.07
2026-05-15,603697,有友食品,11.34,8.0,248.15,5.26,4.07,0.704,70.59,79.98,5.25,110.81,10.76
2026-05-15,600784,鲁银投资,7.8,10.01,234.51,4.53,3.15,0.504,55.7,70.66,6.27,86.61,10.01
