date,code,name,price,pct_chg,amount_M,turnover,vol_ratio,ma20_slope,rsi_14,kdj_j,bias_ma5,boll_pct,amplitude
2026-05-06,000783,长江证券,8.79,10.01,2325.48,4.97,2.74,1.304,84.62,109.4,14.27,137.84,8.51
2026-05-06,000060,中金岭南,7.43,10.07,1929.28,6.09,2.51,1.035,72.88,89.13,9.91,120.43,10.07
2026-05-06,002631,德尔未来,8.59,8.87,587.61,8.67,3.11,1.394,77.17,93.56,10.98,121.39,12.17
2026-05-06,002998,优彩资源,10.08,5.88,227.26,8.47,2.51,1.137,76.75,83.33,5.62,98.75,8.19
