date,code,name,price
2026-02-03,000906,浙商中拓,6.03
2026-02-03,000582,北部湾港,9.48
2026-02-03,605377,华旺科技,8.7
2026-02-03,000726,鲁  泰Ａ,7.45
2026-02-03,600116,三峡水利,6.62
2026-02-03,002932,明德生物,19.09
2026-02-03,600867,通化东宝,8.57
2026-02-03,000852,石化机械,7.74
2026-02-03,601001,晋控煤业,14.31
2026-02-03,000059,华锦股份,5.65
2026-02-03,001259,利仁科技,30.12
2026-02-03,603138,海量数据,16.85
2026-02-03,000739,普洛药业,17.84
2026-02-03,002753,永东股份,7.43
2026-02-03,600251,冠农股份,10.28
2026-02-03,000766,通化金马,28.34
2026-02-03,603018,华设集团,7.83
2026-02-03,605399,晨光新材,14.27
2026-02-03,000755,山西高速,5.26
2026-02-03,600128,苏豪弘业,11.42
2026-02-03,002040,南 京 港,10.28
2026-02-03,002556,辉隆股份,6.16
2026-02-03,002552,宝鼎科技,18.76
2026-02-03,000818,航锦科技,21.38
2026-02-03,000096,广聚能源,10.85
2026-02-03,600188,兖矿能源,13.83
2026-02-03,600449,宁夏建材,12.94
2026-02-03,002128,电投能源,27.42
2026-02-03,002878,元隆雅图,20.11
2026-02-03,000156,华数传媒,8.54
2026-02-03,002700,万憬能源,7.08
2026-02-03,600987,航民股份,7.32
2026-02-03,600988,赤峰黄金,31.79
2026-02-03,601008,连云港,5.22
2026-02-03,002296,辉煌科技,12.72
2026-02-03,603639,海利尔,13.6
2026-02-03,002538,司尔特,6.9
2026-02-03,600746,江苏索普,7.48
2026-02-03,002142,宁波银行,28.31
2026-02-03,001338,永顺泰,12.7
2026-02-03,000426,兴业银锡,34.97
2026-02-03,000707,双环科技,6.28
2026-02-03,603801,志邦家居,9.48
2026-02-03,000928,中钢国际,6.63
2026-02-03,601218,吉鑫科技,5.41
2026-02-03,603060,国检集团,6.45
2026-02-03,002861,瀛通通讯,19.33
2026-02-03,600127,金健米业,6.98
2026-02-03,600098,广州发展,6.86
2026-02-03,000932,华菱钢铁,5.72
2026-02-03,605007,五洲特纸,13.4
2026-02-03,600302,标准股份,12.4
2026-02-03,603706,东方环宇,20.69
2026-02-03,002490,山东墨龙,8.1
2026-02-03,600826,兰生股份,12.27
2026-02-03,000636,风华高科,19.37
2026-02-03,002727,一心堂,13.74
2026-02-03,603336,宏辉果蔬,9.12
2026-02-03,002293,罗莱生活,9.84
2026-02-03,601608,中信重工,7.3
2026-02-03,000019,深粮控股,7.12
2026-02-03,000863,三湘印象,6.14
2026-02-03,603619,中曼石油,22.23
2026-02-03,600985,淮北矿业,11.82
2026-02-03,601038,一拖股份,14.11
2026-02-03,002016,世荣兆业,6.09
2026-02-03,600616,金枫酒业,5.59
2026-02-03,002996,顺博合金,8.14
2026-02-03,000529,广弘控股,6.11
2026-02-03,601555,东吴证券,9.37
2026-02-03,605179,一鸣食品,21.59
2026-02-03,600582,天地科技,5.85
2026-02-03,000042,中洲控股,8.22
2026-02-03,601636,旗滨集团,6.67
2026-02-03,601952,苏垦农发,9.42
2026-02-03,000407,胜利股份,5.02
2026-02-03,601101,昊华能源,7.65
2026-02-03,002079,苏州固锝,10.38
2026-02-03,002274,华昌化工,6.07
2026-02-03,600787,中储股份,5.75
2026-02-03,000498,山东路桥,6.16
2026-02-03,601808,中海油服,15.46
2026-02-03,600037,歌华有线,7.99
2026-02-03,600825,新华传媒,6.85
2026-02-03,000786,北新建材,24.85
2026-02-03,600754,锦江酒店,24.84
2026-02-03,002391,长青股份,6.3
2026-02-03,600590,泰豪科技,10.56
2026-02-03,002166,莱茵生物,9.05
2026-02-03,000570,苏常柴Ａ,5.82
2026-02-03,002106,莱宝高科,11.35
2026-02-03,002818,富森美,11.45
2026-02-03,603912,佳力图,8.89
2026-02-03,601198,东兴证券,13.67
2026-02-03,000719,中原传媒,12.55
2026-02-03,000676,智度股份,9.51
2026-02-03,600727,鲁北化工,7.11
2026-02-03,600877,电科芯片,21.04
2026-02-03,603053,成都燃气,10.06
2026-02-03,600638,新黄浦,7.19
2026-02-03,600007,中国国贸,20.14
2026-02-03,002712,思美传媒,6.49
2026-02-03,601330,绿色动力,7.13
2026-02-03,002767,先锋电子,21.66
2026-02-03,600348,华阳股份,8.87
2026-02-03,000507,珠海港,5.38
2026-02-03,000713,国投丰乐,6.98
2026-02-03,002348,高乐股份,6.07
2026-02-03,603219,富佳股份,18.06
2026-02-03,600989,宝丰能源,21.66
2026-02-03,001337,四川黄金,28.6
2026-02-03,002831,裕同科技,29.05
2026-02-03,601886,江河集团,9.25
2026-02-03,002012,凯恩股份,6.28
2026-02-03,001209,洪兴股份,20.88
2026-02-03,002114,罗平锌电,9.53
2026-02-03,002624,完美世界,17.6
2026-02-03,601918,新集能源,6.9
2026-02-03,603303,得邦照明,14.21
2026-02-03,603365,水星家纺,20.26
2026-02-03,600621,华鑫股份,16.43
2026-02-03,600633,浙数文化,15.16
2026-02-03,601108,财通证券,8.89
2026-02-03,002548,金新农,6.45
2026-02-03,600999,招商证券,16.85
2026-02-03,603315,福鞍股份,15.67
2026-02-03,002566,益盛药业,8.1
2026-02-03,600817,宇通重工,11.63
2026-02-03,600048,保利发展,6.63
2026-02-03,603028,赛福天,9.5
2026-02-03,600152,维科技术,7.62
2026-02-03,002078,太阳纸业,15.69
2026-02-03,600126,杭钢股份,8.7
2026-02-03,603687,大胜达,11.06
2026-02-03,601827,三峰环境,8.9
2026-02-03,605183,确成股份,21.2
2026-02-03,002116,中国海诚,10.79
2026-02-03,000619,海螺新材,6.37
2026-02-03,603008,喜临门,21.9
2026-02-03,002588,史丹利,10.47
2026-02-03,603970,中农立华,13.49
2026-02-03,000553,安道麦A,5.9
2026-02-03,600642,申能股份,8.25
2026-02-03,603816,顾家家居,30.98
2026-02-03,600993,马应龙,28.87
2026-02-03,002688,金河生物,6.27
2026-02-03,002170,芭田股份,12.84
2026-02-03,002469,三维化学,9.03
2026-02-03,600552,凯盛科技,14.24
2026-02-03,002467,二六三,6.59
2026-02-03,000731,四川美丰,6.69
2026-02-03,600216,浙江医药,14.35
2026-02-03,000722,湖南发展,12.73
2026-02-03,002835,同为股份,16.82
2026-02-03,000159,国际实业,6.72
2026-02-03,600615,鑫源智造,12.12
2026-02-03,002386,天原股份,5.88
2026-02-03,600546,山煤国际,10.67
2026-02-03,600873,梅花生物,10.53
2026-02-03,603968,醋化股份,11.73
2026-02-03,603937,丽岛新材,12.67
2026-02-03,000902,新洋丰,16.12
2026-02-03,601089,福元医药,24.58
2026-02-03,600889,南京化纤,16.9
2026-02-03,002225,濮耐股份,6.29
2026-02-03,002267,陕天然气,7.83
2026-02-03,000565,渝三峡Ａ,8.03
2026-02-03,000060,中金岭南,6.93
2026-02-03,600887,伊利股份,29.2
2026-02-03,002910,庄园牧场,12.1
2026-02-03,002982,湘佳股份,14.35
2026-02-03,601360,三六零,12.41
2026-02-03,600428,中远海特,7.34
2026-02-03,002871,伟隆股份,19.66
2026-02-03,002299,圣农发展,16.9
2026-02-03,001299,美能能源,13.02
2026-02-03,002557,洽洽食品,22.0
2026-02-03,002054,德美化工,8.64
2026-02-03,601200,上海环境,8.39
2026-02-03,002746,仙坛股份,6.34
2026-02-03,600970,中材国际,10.6
2026-02-03,000703,恒逸石化,11.09
2026-02-03,001278,一彬科技,20.13
2026-02-03,002206,海 利 得,6.88
2026-02-03,603033,三维股份,10.89
2026-02-03,002333,罗普斯金,6.0
2026-02-03,603227,雪峰科技,8.46
2026-02-03,000930,中粮科技,6.31
2026-02-03,600876,凯盛新能,10.08
2026-02-03,601166,兴业银行,21.04
2026-02-03,600992,贵绳股份,13.7
2026-02-03,601121,宝地矿业,7.87
2026-02-03,002867,周大生,12.4
2026-02-03,601789,宁波建工,5.18
2026-02-03,002129,TCL中环,9.24
