date,code,name,price
2026-04-02,600719,大连热电,6.96
2026-04-02,603707,健友股份,9.79
2026-04-02,600886,国投电力,14.16
2026-04-02,002805,丰元股份,17.46
2026-04-02,002887,绿茵生态,11.55
2026-04-02,600080,金花股份,8.54
2026-04-02,603311,金海高科,16.41
2026-04-02,000729,燕京啤酒,13.1
2026-04-02,000626,远大控股,8.07
2026-04-02,002729,好利科技,18.84
2026-04-02,603985,恒润股份,18.6
2026-04-02,603628,清源股份,15.15
2026-04-02,600012,皖通高速,15.45
2026-04-02,001338,永顺泰,13.21
2026-04-02,603958,哈森股份,19.65
2026-04-02,601187,厦门银行,7.65
2026-04-02,002575,群兴玩具,8.36
2026-04-02,600233,圆通速递,20.15
2026-04-02,603105,芯能科技,11.28
2026-04-02,000703,恒逸石化,12.19
2026-04-02,603599,广信股份,14.49
2026-04-02,603515,欧普照明,19.09
2026-04-02,600869,远东股份,13.48
