date,code,name,price
2026-02-11,605077,华康股份,16.17
2026-02-11,002666,德联集团,5.72
2026-02-11,002587,奥拓电子,7.02
2026-02-11,603879,永悦科技,6.41
2026-02-11,001259,利仁科技,30.12
2026-02-11,002180,纳思达,21.85
2026-02-11,000739,普洛药业,18.75
2026-02-11,603006,联明股份,13.94
2026-02-11,600168,武汉控股,5.27
2026-02-11,002858,力盛体育,16.69
2026-02-11,603858,步长制药,17.37
2026-02-11,000766,通化金马,28.34
2026-02-11,002884,凌霄泵业,17.89
2026-02-11,603693,江苏新能,12.54
2026-02-11,600784,鲁银投资,7.2
2026-02-11,600128,苏豪弘业,11.77
2026-02-11,601666,平煤股份,8.42
2026-02-11,002208,合肥城建,14.4
2026-02-11,600697,欧亚集团,14.08
2026-02-11,002128,电投能源,27.42
2026-02-11,002029,七 匹 狼,12.23
2026-02-11,002743,富煌钢构,5.88
2026-02-11,002878,元隆雅图,20.51
2026-02-11,603788,宁波高发,16.5
2026-02-11,003025,思进智能,14.78
2026-02-11,603213,镇洋发展,13.73
2026-02-11,601882,海天精工,20.39
2026-02-11,600988,赤峰黄金,31.79
2026-02-11,603966,法兰泰克,13.07
2026-02-11,000899,赣能股份,10.65
2026-02-11,002142,宁波银行,28.31
2026-02-11,600419,天润乳业,10.15
2026-02-11,000426,兴业银锡,34.97
2026-02-11,603801,志邦家居,9.77
2026-02-11,000928,中钢国际,6.75
2026-02-11,002576,通达动力,18.19
2026-02-11,600379,宝光股份,13.0
2026-02-11,000551,创元科技,15.26
2026-02-11,002249,大洋电机,10.9
2026-02-11,600713,南京医药,5.59
2026-02-11,000524,岭南控股,12.93
2026-02-11,002328,新朋股份,7.09
2026-02-11,600468,百利电气,7.4
2026-02-11,605007,五洲特纸,13.86
2026-02-11,000589,贵州轮胎,5.14
2026-02-11,601699,潞安环能,13.26
2026-02-11,603676,卫信康,11.38
2026-02-11,601133,柏诚股份,18.0
2026-02-11,600965,福成股份,6.32
2026-02-11,603231,索宝蛋白,19.91
2026-02-11,605108,同庆楼,20.27
2026-02-11,600858,银座股份,6.78
2026-02-11,002671,龙泉股份,5.81
2026-02-11,600420,国药现代,10.77
2026-02-11,603619,中曼石油,22.23
2026-02-11,603201,XD常润股,17.68
2026-02-11,600138,中青旅,10.1
2026-02-11,600616,金枫酒业,5.68
2026-02-11,000529,广弘控股,6.27
2026-02-11,605179,一鸣食品,21.59
2026-02-11,600582,天地科技,6.02
2026-02-11,601163,三角轮胎,15.39
2026-02-11,002962,五方光电,15.53
2026-02-11,002707,众信旅游,7.99
2026-02-11,603332,苏州龙杰,14.04
2026-02-11,601966,玲珑轮胎,15.34
2026-02-11,603586,金麒麟,19.05
2026-02-11,000635,英 力 特,10.22
2026-02-11,002083,孚日股份,12.07
2026-02-11,000786,北新建材,24.85
2026-02-11,000983,山西焦煤,6.9
2026-02-11,600754,锦江酒店,24.84
2026-02-11,603116,红蜻蜓,6.62
2026-02-11,600461,洪城环境,9.77
2026-02-11,603055,台华新材,9.34
2026-02-11,603682,锦和商管,7.03
2026-02-11,601801,皖新传媒,6.99
2026-02-11,603439,贵州三力,12.25
2026-02-11,603967,中创物流,13.04
2026-02-11,603609,禾丰股份,7.43
2026-02-11,000089,深圳机场,7.23
2026-02-11,603917,合力科技,14.94
2026-02-11,002686,亿利达,6.97
2026-02-11,002276,万马股份,17.22
2026-02-11,603871,嘉友国际,14.0
2026-02-11,002767,先锋电子,21.66
2026-02-11,000685,中山公用,12.3
2026-02-11,002602,ST华通,19.28
2026-02-11,001337,四川黄金,28.6
2026-02-11,605167,利柏特,17.43
2026-02-11,002831,裕同科技,29.05
2026-02-11,001219,青岛食品,15.03
2026-02-11,603987,康德莱,9.4
2026-02-11,000978,桂林旅游,7.34
2026-02-11,603886,元祖股份,13.8
2026-02-11,001209,洪兴股份,20.88
2026-02-11,002774,快意电梯,11.47
2026-02-11,601918,新集能源,7.11
