股票代码,最新价,支撑位,量能萎缩比,历史信号胜率,信号强度,操作建议,name
002205,14.48,14.37,41.4%,50.6%,90,极度缩量守住支撑，建议分批建仓，破支撑位3%止损,国统股份
601339,7.0,6.94,27.2%,74.0%,80,建议观察，待放量确认,百隆东方
002427,6.96,7.04,35.7%,54.5%,80,建议观察，待放量确认,尤夫股份
002799,8.82,8.79,37.5%,51.9%,80,建议观察，待放量确认,环球印务
600463,11.09,11.03,16.8%,54.1%,80,建议观察，待放量确认,空港股份
002215,11.14,11.35,31.7%,52.7%,80,建议观察，待放量确认,诺 普 信
