date,code,name,price,pct_chg,amount_M,turnover,vol_ratio,ma20_slope,rsi_14,kdj_j,bias_ma5,boll_pct,amplitude
2026-04-03,000950,重药控股,7.14,10.02,1088.61,8.97,3.89,1.188,78.78,116.66,15.42,134.02,9.09
