date,code,name,price
2026-04-15,002585,双星新材,6.94
2026-04-15,002096,易普力,11.85
2026-04-15,002999,天禾股份,6.9
2026-04-15,002910,庄园牧场,10.61
2026-04-15,002520,日发精机,5.52
2026-04-15,600667,太极实业,10.19
2026-04-15,603679,华体科技,13.85
2026-04-15,603879,永悦科技,5.4
2026-04-15,002658,雪迪龙,8.51
2026-04-15,002423,中粮资本,10.41
2026-04-15,000006,深振业Ａ,8.85
2026-04-15,601611,中国核建,14.17
2026-04-15,600546,山煤国际,11.85
2026-04-15,002208,合肥城建,12.54
2026-04-15,600706,曲江文旅,9.45
2026-04-15,600576,祥源文旅,5.86
2026-04-15,001300,三柏硕,16.78
2026-04-15,605368,蓝天燃气,8.29
2026-04-15,000061,农 产 品,7.3
2026-04-15,002769,普路通,10.56
2026-04-15,600966,博汇纸业,6.42
2026-04-15,000821,京山轻机,11.44
2026-04-15,002782,可立克,22.49
2026-04-15,600969,郴电国际,10.19
2026-04-15,002188,中天服务,6.61
2026-04-15,600703,三安光电,12.22
2026-04-15,002277,友阿股份,5.66
