date,code,name,price
2026-03-31,600039,四川路桥,9.94
2026-03-31,000546,金圆股份,6.61
2026-03-31,002582,好想你,11.23
2026-03-31,000892,欢瑞世纪,5.98
2026-03-31,002066,瑞泰科技,19.79
2026-03-31,605136,丽人丽妆,10.1
2026-03-31,605388,均瑶健康,7.05
2026-03-31,002203,海亮股份,14.82
2026-03-31,000810,创维数字,11.08
2026-03-31,600706,曲江文旅,10.08
2026-03-31,002361,神剑股份,13.64
2026-03-31,002209,达 意 隆,16.54
2026-03-31,603598,引力传媒,19.49
2026-03-31,600257,大湖股份,6.64
2026-03-31,603819,神力股份,13.15
2026-03-31,603101,汇嘉时代,8.12
2026-03-31,601002,晋亿实业,5.44
2026-03-31,600857,宁波中百,12.19
2026-03-31,000006,深振业Ａ,8.99
2026-03-31,002752,昇兴股份,6.17
2026-03-31,600682,南京新百,6.99
2026-03-31,603758,秦安股份,13.08
2026-03-31,002370,亚太药业,6.53
2026-03-31,002675,东诚药业,13.16
2026-03-31,603032,德新科技,18.4
2026-03-31,600143,金发科技,17.01
2026-03-31,002029,七 匹 狼,10.36
2026-03-31,002682,龙洲股份,6.01
2026-03-31,603399,永杉锂业,11.72
2026-03-31,600333,长春燃气,5.86
2026-03-31,002846,英联股份,14.47
2026-03-31,600933,爱柯迪,16.93
2026-03-31,000759,中百集团,5.66
2026-03-31,003016,欣贺股份,8.14
