股票代码,最新价,支撑位,量能萎缩比,历史信号胜率,信号强度,操作建议,name
002465,15.77,15.69,38.3%,53.8%,90,极度缩量守住支撑，建议分批建仓，破支撑位3%止损,海格通信
603600,11.74,11.7,20.0%,100.0%,80,建议观察，待放量确认,永艺股份
002480,6.25,6.26,26.9%,100.0%,80,建议观察，待放量确认,新筑股份
000906,6.35,6.23,18.3%,100.0%,80,建议观察，待放量确认,浙商中拓
600148,18.75,18.71,19.0%,50.5%,80,建议观察，待放量确认,长春一东
000823,15.84,15.83,41.1%,51.2%,80,建议观察，待放量确认,超声电子
002723,9.29,9.06,38.2%,100.0%,80,建议观察，待放量确认,小崧股份
