date,code,name,price,amount_M,rsi_14,bias_ma5,diff,pct_chg,pearl_score,stop_loss
2026-04-20,600312,平高电气,21.24,1046.18,53.18,5.37,-0.44361552804959103,6.68,90,20.7
2026-04-20,600072,中船科技,13.2,724.73,49.51,7.28,-0.08883241959989263,10.0,80,12.6
2026-04-20,600744,华银电力,8.08,1805.51,57.82,6.34,-0.08399142325986642,7.73,80,7.79
2026-04-20,603318,水发燃气,8.47,447.3,53.29,7.84,-0.07334404989925236,10.0,70,8.16
2026-04-20,000803,山高环能,8.71,420.69,50.34,4.61,-0.21741696147324419,6.48,70,8.44
