date,code,name,price,amount_M,rsi_14,bias_ma5,diff,pct_chg,pearl_score,stop_loss
2026-01-23,688567,孚能科技,16.34,491.8,51.47,3.13,-0.0869110367346142,6.04,80,15.88
2026-02-09,001217,华尔泰,14.07,300.2,62.4,7.47,-0.08916536351501847,10.01,60,13.44
2025-12-25,600779,水井坊,39.8,429.11,56.37,7.5,-0.9349970212074226,10.01,55,37.97
2025-12-25,603895,天永智能,29.3,127.65,59.05,3.67,-0.12004777000005618,5.21,55,28.48
2026-02-09,002272,川润股份,16.93,1289.73,65.13,10.42,-0.10234553394159107,10.01,50,16.37
2025-12-25,603755,日辰股份,37.28,145.26,62.87,7.86,-0.25482746627481134,6.67,35,35.94
