date,code,name,price,amount_M,rsi_14,bias_ma5,diff,pct_chg,pearl_score,stop_loss
2026-04-10,002177,御银股份,8.16,1198.98,55.71,7.62,-0.23735184611369853,9.97,70,7.82
2026-04-10,600212,绿能慧充,7.51,214.71,50.87,5.09,-0.12206369989838972,5.18,65,7.35
