date,code,name,price,amount_M,rsi_14,bias_ma5,diff,pct_chg,pearl_score,stop_loss
2026-06-18,002044,美年健康,5.6,1768.56,47.89,8.19,-0.15104361456743032,7.07,80,5.42
2026-06-18,603339,四方科技,13.52,121.13,63.43,4.37,-0.1000676608692661,5.54,55,13.16
2026-06-18,600671,天目药业,17.96,123.49,54.48,7.85,-0.6170101840590405,9.98,50,17.14
2026-06-18,002159,三特索道,14.37,156.37,44.53,4.63,-0.6621380318877286,10.03,50,13.82
2026-06-18,002723,小崧股份,8.69,277.05,41.5,4.75,-0.3011680547982287,7.02,45,8.36
