date,code,name,price,amount_M,rsi_14,bias_ma5,diff,pct_chg,pearl_score,stop_loss
2026-06-26,600879,航天电子,20.02,4932.03,38.89,2.89,-0.7316422453809288,5.65,75,19.37
2026-06-26,002783,凯龙股份,7.55,203.84,34.29,2.64,-0.3109733121702192,5.89,35,7.33
