date,code,name,price,amount_M,rsi_14,bias_ma5,diff,pct_chg,pearl_score,stop_loss
2026-05-06,600667,太极实业,10.16,2034.04,58.51,4.16,-0.018650868312702684,5.94,90,10.16
2026-05-06,601519,大智慧,10.81,668.01,51.62,4.85,-0.13718630512719088,5.57,90,10.53
2026-05-06,603533,掌阅科技,26.52,691.3,61.93,3.44,-0.007123086711132487,6.0,80,26.01
2026-05-06,002030,达安基因,6.1,211.32,63.64,4.42,-0.0519226016796166,5.54,55,6.0
2026-05-06,002845,同兴达,14.53,228.01,58.76,3.68,-0.008603906457837596,6.29,55,14.24
2026-05-06,000510,新金路,15.45,912.34,57.16,10.66,-0.3956968820979938,9.26,40,14.78
