date,code,name,price,amount_M,rsi_14,bias_ma5,diff,pct_chg,pearl_score,stop_loss
2026-03-13,600336,澳柯玛,8.18,417.82,61.47,7.83,-0.09539157539908771,9.95,60,7.81
2026-03-13,002669,康达新材,15.35,482.3,60.51,7.99,-0.10945555048018818,10.04,60,14.6
2026-03-13,603366,日出东方,10.32,837.97,63.0,8.81,-0.06871207109904098,10.02,60,9.87
