date,code,name,price,amount_M,rsi_14,bias_ma5,diff,pct_chg,pearl_score,stop_loss
2026-09-01,601933,永辉超市,3.28,1454.91,48.54,4.19,-0.01080118715468581,6.15,100,3.19
2026-08-10,002739,万达电影,9.93,1866.41,64.45,8.83,-0.016497424701039876,9.97,70,9.8
2026-08-10,601199,江南水务,6.06,245.65,55.62,6.95,-0.025311657590092018,9.98,45,5.79
