date,code,name,price,amount_M,rsi_14,bias_ma5,diff,pct_chg,pearl_score,stop_loss
2026-04-30,600906,财达证券,6.42,668.34,48.6,4.19,-0.14434014975271392,5.77,90,6.33
2026-04-30,601086,国芳集团,8.93,218.12,51.87,7.31,-0.19338447571055895,9.98,55,8.72
