date,code,name,price,amount_M,rsi_14,bias_ma5,diff,pct_chg,pearl_score,stop_loss
2026-06-02,603993,洛阳钼业,19.74,6789.92,43.34,4.12,-0.11356564126170454,7.17,90,19.23
2026-06-02,000737,北方铜业,15.1,1820.76,42.53,6.46,-0.0139436729110205,8.09,80,14.74
2026-06-02,000878,云南铜业,19.0,1741.66,37.9,5.42,-0.3978289147293914,6.15,70,18.59
2026-06-02,002637,赞宇科技,12.74,701.85,47.52,12.01,-0.2499265569910012,6.7,50,12.52
2026-06-02,603330,天洋新材,7.77,343.02,60.82,11.29,-0.007449327041039844,10.06,40,7.44
2026-06-02,600279,重庆港,5.34,248.84,60.51,9.65,-0.010346649720014867,6.37,35,5.2
