date,code,name,price,amount_M,rsi_14,bias_ma5,diff,pct_chg,pearl_score,stop_loss
2026-04-28,000421,南京公用,6.34,193.7,41.8,4.69,-0.18512775610950882,5.49,55,6.26
2026-04-28,002412,汉森制药,7.14,189.78,58.05,8.12,-0.07540127829350052,10.02,35,7.02
2026-04-28,002923,润都股份,13.79,234.09,44.36,9.13,-0.6857216946929245,9.97,30,13.6
