date,code,name,price,amount_M,rsi_14,bias_ma5,diff,pct_chg,pearl_score,stop_loss
2026-05-08,000801,四川九洲,14.04,479.92,51.36,5.77,-0.27920731403983545,5.88,70,13.65
2026-05-08,603331,百达精工,15.43,332.01,54.29,7.05,-0.24566509101546252,6.19,60,14.97
2026-05-08,601026,道生天合,18.93,207.55,50.34,5.24,-0.3345248967908212,5.34,55,18.46
2026-05-08,603231,索宝蛋白,18.16,99.55,57.79,3.78,-0.06737316669172344,5.64,55,17.68
2026-05-08,002918,蒙娜丽莎,11.57,168.1,50.67,5.74,-0.35034483938621896,9.98,55,11.05
2026-05-08,000678,襄阳轴承,13.49,770.88,61.62,11.16,-0.10211647169550986,10.03,50,12.85
2026-05-08,603758,秦安股份,13.44,157.16,59.79,7.87,-0.16270482306666345,9.98,45,12.87
2026-05-08,600992,贵绳股份,12.51,163.28,60.07,6.61,-0.20665145617334169,10.03,35,11.98
