date,code,name,price,amount_M,rsi_14,bias_ma5,diff,pct_chg,pearl_score,stop_loss
2026-03-31,000913,钱江摩托,16.67,549.07,54.74,11.45,-0.13450002532589167,10.03,60,15.84
2026-03-31,000678,襄阳轴承,12.64,306.94,46.46,7.14,-0.43732990921387405,10.01,60,12.08
2026-03-31,000863,三湘印象,5.71,212.51,45.65,7.29,-0.14271007456345508,10.02,55,5.46
2026-03-31,000030,富奥股份,5.56,276.27,55.7,8.81,-0.08171219476243241,10.1,35,5.32
