date,code,name,price,amount_M,rsi_14,bias_ma5,diff,pct_chg,pearl_score,stop_loss
2026-01-23,688567,孚能科技,16.34,491.8,51.47,3.13,-0.0869110367346142,6.04,80,15.88
2026-01-23,601012,隆基绿能,19.35,9394.05,56.48,7.67,-0.10946946159841175,10.01,80,18.48
2026-01-23,600829,人民同泰,12.04,649.17,65.48,5.69,-0.09533629109480124,6.08,70,11.82
2026-01-23,600207,安彩高科,5.2,284.19,54.11,5.56,-0.06163706653050838,5.69,65,5.06
2026-01-23,603878,武进不锈,8.98,456.18,60.0,9.06,-0.3897951939225077,10.05,40,8.57
