date,code,name,price,amount_M,rsi_14,bias_ma5,diff,pct_chg,pearl_score,stop_loss
2026-06-08,600776,东方通信,17.0,1388.66,51.76,10.0,-0.30318409129868584,6.65,60,16.33
2026-06-08,600721,百花医药,7.79,282.24,46.92,6.51,-0.34433711233433684,10.03,45,7.52
