date,code,name,price,amount_M,rsi_14,bias_ma5,diff,pct_chg,pearl_score,stop_loss
2026-05-29,002946,新乳业,18.73,177.85,50.5,5.51,-0.16868325543469354,6.48,65,18.17
2026-05-29,600827,百联股份,8.49,276.1,51.22,5.2,-0.06366277946054666,5.6,65,8.25
