date,code,name,price,amount_M,rsi_14,bias_ma5,diff,pct_chg,pearl_score,stop_loss
2026-05-20,002072,凯瑞德,7.76,240.63,53.3,6.3,-0.04487447043902204,10.07,55,7.4
2026-05-20,600615,鑫源智造,12.25,102.02,58.4,7.02,-0.012977790115984433,9.96,45,11.7
