date,code,name,price,amount_M,rsi_14,bias_ma5,diff,pct_chg,pearl_score,stop_loss
2026-04-17,600727,鲁北化工,7.69,362.35,47.77,7.16,-0.1166968717809933,10.01,70,7.5
2026-04-17,603922,金鸿顺,21.51,176.18,54.03,7.56,-0.09703409575800848,10.03,55,20.54
