date,code,name,price,stop_loss,pct_chg,amount_M,turnover,bias_ma5,diff
2026-06-16,000922,佳电股份,14.5,13.97,9.02,917.65,9.07,12.84,-0.416
2026-06-16,603088,宁波精达,10.7,10.42,5.63,215.18,4.63,5.79,-0.547
2026-06-16,603949,雪龙集团,16.74,15.98,9.99,146.58,4.27,8.22,-0.576
2026-06-16,000955,欣龙控股,4.21,4.1,5.25,92.48,4.19,3.75,-0.199
