date,code,name,price,pct_chg,amount_M,turnover,vol_ratio,ma20_slope,rsi_14,kdj_j,bias_ma5,boll_pct,amplitude
2026-06-18,002577,雷柏科技,19.52,7.85,279.55,5.15,3.52,0.184,68.3,87.66,5.23,116.62,10.83
