date,code,name,price,pct_chg,amount_M,turnover,vol_ratio,ma20_slope,rsi_14,kdj_j,bias_ma5,boll_pct,amplitude
2026-03-02,002221,东华能源,9.33,8.74,768.49,5.87,5.4,0.421,74.7,104.04,7.59,123.89,8.86
2026-03-02,600773,西藏城投,15.32,6.24,761.6,5.41,2.52,0.05,71.63,100.86,6.76,99.8,13.11
2026-03-02,603977,国泰集团,16.45,6.54,662.25,6.56,3.3,0.192,81.16,108.51,7.38,120.69,7.51
2026-03-02,000819,岳阳兴长,17.48,6.39,597.3,9.6,5.12,0.093,66.76,82.46,4.26,117.54,6.82
