date,code,name,price
2026-02-07,688223,晶科能源,6.9
2026-02-07,603036,如通股份,20.9
2026-02-07,600352,浙江龙盛,14.95
2026-02-07,603138,海量数据,18.22
2026-02-07,002935,天奥电子,22.09
2026-02-07,603665,康隆达,31.93
2026-02-07,603013,亚普股份,23.18
2026-02-07,600987,航民股份,8.29
2026-02-07,688315,诺禾致源,17.0
2026-02-07,002072,凯瑞德,8.4
2026-02-07,000973,佛塑科技,12.91
2026-02-07,603626,科森科技,24.23
2026-02-07,688299,长阳科技,19.91
2026-02-07,002099,海翔药业,7.51
2026-02-07,603730,岱美股份,10.87
2026-02-07,600063,皖维高新,7.3
2026-02-07,688472,阿特斯,18.05
2026-02-07,600884,杉杉股份,14.37
2026-02-07,603959,百利科技,6.41
2026-02-07,603895,天永智能,29.3
2026-02-07,600793,宜宾纸业,23.41
2026-02-07,002163,海南发展,20.68
2026-02-07,002772,众兴菌业,18.39
2026-02-07,000777,中核科技,23.46
2026-02-07,002718,友邦吊顶,32.67
2026-02-07,002378,章源钨业,24.62
2026-02-07,600152,维科技术,8.08
2026-02-07,002082,万邦德,16.72
2026-02-07,002272,川润股份,15.39
2026-02-07,603687,大胜达,11.3
2026-02-07,603616,韩建河山,8.29
2026-02-07,002986,宇新股份,12.73
2026-02-07,600592,龙溪股份,26.79
2026-02-07,605003,众望布艺,28.63
2026-02-07,603608,天创时尚,8.33
2026-02-07,002345,潮宏基,13.56
2026-02-07,000007,全新好,11.82
2026-02-07,002054,德美化工,10.05
2026-02-07,688599,天合光能,20.89
2026-02-07,002626,金达威,20.03
2026-02-07,600501,航天晨光,26.16
2026-02-07,688429,时创能源,15.5
2026-02-07,688567,孚能科技,16.34
2026-02-07,603637,镇海股份,12.97
2026-02-07,001896,豫能控股,6.51
2026-02-07,002412,汉森制药,7.59
2026-02-07,688586,江航装备,15.68
