date,code,name,price
2026-02-24,688223,晶科能源,6.9
2026-02-24,603036,如通股份,20.9
2026-02-24,000833,粤桂股份,24.0
2026-02-24,000801,四川九洲,17.25
2026-02-24,000422,湖北宜化,16.95
2026-02-24,002935,天奥电子,22.09
2026-02-24,603665,康隆达,31.93
2026-02-24,603013,亚普股份,23.18
2026-02-24,600860,京城股份,14.1
2026-02-24,002743,富煌钢构,5.98
2026-02-24,688315,诺禾致源,17.0
2026-02-24,603331,百达精工,21.3
2026-02-24,000519,中兵红箭,19.68
2026-02-24,000917,电广传媒,12.21
2026-02-24,000890,法尔胜,6.03
2026-02-24,603601,再升科技,11.84
2026-02-24,601226,华电科工,11.5
2026-02-24,603045,福达合金,29.9
2026-02-24,688299,长阳科技,19.91
2026-02-24,603330,天洋新材,8.09
2026-02-24,688472,阿特斯,18.05
2026-02-24,002441,众业达,11.35
2026-02-24,002606,大连电瓷,12.77
2026-02-24,600397,江钨装备,15.49
2026-02-24,603766,隆鑫通用,16.55
2026-02-24,002278,神开股份,14.29
2026-02-24,600470,六国化工,7.13
2026-02-24,600583,海油工程,7.47
2026-02-24,603895,天永智能,29.3
2026-02-24,600793,宜宾纸业,23.41
2026-02-24,601890,亚星锚链,13.63
2026-02-24,002395,双象股份,20.47
2026-02-24,002163,海南发展,20.68
2026-02-24,000777,中核科技,23.46
2026-02-24,603588,高能环境,11.5
2026-02-24,600689,上海三毛,15.13
2026-02-24,002718,友邦吊顶,32.67
2026-02-24,600152,维科技术,8.39
2026-02-24,600230,沧州大化,21.36
2026-02-24,002795,永和智控,7.77
2026-02-24,600671,天目药业,22.46
2026-02-24,002170,芭田股份,14.09
2026-02-24,002476,宝莫股份,6.67
2026-02-24,603585,苏利股份,21.82
2026-02-24,002386,天原股份,6.15
2026-02-24,600592,龙溪股份,26.79
2026-02-24,600610,中毅达,11.89
2026-02-24,002121,科陆电子,9.29
2026-02-24,605003,众望布艺,28.63
2026-02-24,600955,维远股份,21.25
2026-02-24,002300,太阳电缆,9.54
2026-02-24,603608,天创时尚,8.33
2026-02-24,688599,天合光能,20.89
2026-02-24,600641,万业企业,18.95
2026-02-24,002626,金达威,20.03
2026-02-24,605208,永茂泰,13.82
2026-02-24,605136,丽人丽妆,11.79
2026-02-24,600501,航天晨光,26.16
2026-02-24,600765,中航重机,21.45
2026-02-24,002811,郑中设计,16.14
2026-02-24,688429,时创能源,15.5
2026-02-24,002064,华峰化学,12.55
2026-02-24,688567,孚能科技,16.34
2026-02-24,001896,豫能控股,9.12
2026-02-24,688586,江航装备,15.68
