date,code,name,price
2026-09-03,002749,国光股份,9.11
2026-09-03,605189,富春染织,16.78
2026-09-03,600371,万向德农,13.96
2026-09-03,002909,集泰股份,6.62
2026-09-03,001330,博纳影业,6.17
2026-09-03,002248,华东数控,10.05
2026-09-03,600712,南宁百货,5.8
2026-09-03,603808,歌力思,8.54
2026-09-03,600356,恒丰纸业,9.06
2026-09-03,002632,道明光学,8.98
2026-09-03,603331,百达精工,13.25
2026-09-03,000973,佛塑科技,13.68
2026-09-03,002769,普路通,7.85
2026-09-03,001376,百通能源,12.13
2026-09-03,601566,九牧王,9.42
2026-09-03,601700,风范股份,7.08
2026-09-03,605300,佳禾食品,10.73
2026-09-03,000582,北部湾港,13.28
