date,code,name,price
2026-02-04,688223,晶科能源,6.9
2026-02-04,603036,如通股份,20.9
2026-02-04,603291,联合水务,12.71
2026-02-04,002286,保龄宝,10.53
2026-02-04,002935,天奥电子,22.09
2026-02-04,603665,康隆达,31.93
2026-02-04,603013,亚普股份,23.18
2026-02-04,600860,京城股份,13.46
2026-02-04,600123,兰花科创,6.41
2026-02-04,002448,中原内配,13.98
2026-02-04,688315,诺禾致源,17.0
2026-02-04,603697,有友食品,13.54
2026-02-04,600586,金晶科技,6.94
2026-02-04,603172,万丰股份,28.3
2026-02-04,600828,茂业商业,7.24
2026-02-04,688299,长阳科技,19.91
2026-02-04,003038,鑫铂股份,17.96
2026-02-04,002780,三夫户外,16.41
2026-02-04,002800,天顺股份,17.89
2026-02-04,688472,阿特斯,18.05
2026-02-04,002441,众业达,10.97
2026-02-04,600084,中信尼雅,7.85
2026-02-04,600814,杭州解百,8.91
2026-02-04,603826,坤彩科技,17.69
2026-02-04,600463,空港股份,11.73
2026-02-04,600590,泰豪科技,12.39
2026-02-04,002278,神开股份,14.39
2026-02-04,603895,天永智能,29.3
2026-02-04,600793,宜宾纸业,23.41
2026-02-04,601111,中国国航,9.02
2026-02-04,002297,博云新材,13.07
2026-02-04,002163,海南发展,20.68
2026-02-04,000777,中核科技,23.46
2026-02-04,002718,友邦吊顶,32.67
2026-02-04,002723,小崧股份,8.92
2026-02-04,600048,保利发展,7.19
2026-02-04,000937,冀中能源,5.67
2026-02-04,603616,韩建河山,6.85
2026-02-04,600592,龙溪股份,26.79
2026-02-04,605599,菜百股份,25.23
2026-02-04,605003,众望布艺,28.63
2026-02-04,002300,太阳电缆,9.56
2026-02-04,603608,天创时尚,8.33
2026-02-04,688599,天合光能,20.89
2026-02-04,600403,大有能源,7.36
2026-02-04,002565,顺灏股份,17.87
2026-02-04,002572,索菲亚,15.07
2026-02-04,002626,金达威,20.03
2026-02-04,600501,航天晨光,26.16
2026-02-04,002129,TCL中环,10.57
2026-02-04,688429,时创能源,15.5
2026-02-04,688567,孚能科技,16.34
2026-02-04,600072,中船科技,13.33
2026-02-04,688586,江航装备,15.68
