日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-01-13,601512,9.95,9.7,9.98,9.69,128969,127007856.0,2.91,-2.51,-0.25,0.86
2026-01-14,601512,9.51,9.45,9.78,9.3,197613,188236096.0,4.95,-2.58,-0.25,1.32
2026-01-15,601512,9.31,9.35,9.48,9.28,72951,68378848.0,2.12,-1.06,-0.1,0.49
2026-01-16,601512,9.43,9.27,9.44,9.2,84307,78256688.0,2.57,-0.86,-0.08,0.56
2026-01-19,601512,9.27,9.36,9.4,9.18,56621,52886296.0,2.37,0.97,0.09,0.38
2026-01-20,601512,9.31,9.57,9.64,9.31,105350,100251704.0,3.53,2.24,0.21,0.7
2026-01-21,601512,9.51,9.53,9.68,9.46,80985,77604208.0,2.3,-0.42,-0.04,0.54
2026-01-22,601512,9.56,9.53,9.56,9.46,45053,42810360.0,1.05,0.0,0.0,0.3
2026-01-23,601512,9.53,9.54,9.59,9.48,51508,49120988.0,1.15,0.1,0.01,0.34
2026-01-26,601512,9.95,9.71,10.03,9.69,144108,141915696.0,3.56,1.78,0.17,0.96
2026-01-27,601512,9.79,9.67,9.79,9.45,85339,81846336.0,3.5,-0.41,-0.04,0.57
2026-01-28,601512,9.83,9.72,9.9,9.67,77955,76234120.0,2.38,0.52,0.05,0.52
2026-01-29,601512,9.75,9.85,9.93,9.57,100053,98020496.0,3.7,1.34,0.13,0.67
2026-01-30,601512,9.78,9.74,9.9,9.64,77001,75059944.0,2.64,-1.12,-0.11,0.51
2026-02-02,601512,9.67,9.4,9.72,9.4,77828,74376064.0,3.29,-3.49,-0.34,0.52
2026-02-03,601512,9.46,9.65,9.79,9.45,69102,66266200.0,3.62,2.66,0.25,0.46
2026-02-04,601512,9.64,9.8,9.8,9.54,67658,65558660.0,2.69,1.55,0.15,0.45
2026-02-05,601512,9.76,9.78,9.82,9.69,47328,46171328.0,1.33,-0.2,-0.02,0.32
2026-02-06,601512,9.71,9.64,9.81,9.62,48694,47311544.0,1.94,-1.43,-0.14,0.32
2026-02-09,601512,9.68,9.8,9.89,9.67,69263,67881408.0,2.28,1.66,0.16,0.46
