日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-01-15,600509,5.85,5.86,5.89,5.84,221208,129749888.0,0.85,0.17,0.01,0.53
2026-01-16,600509,5.88,5.87,5.9,5.85,244120,143402384.0,0.85,0.17,0.01,0.59
2026-01-19,600509,5.86,5.9,5.92,5.84,276191,162768320.0,1.36,0.51,0.03,0.67
2026-01-20,600509,5.9,5.97,6.0,5.89,443912,264569152.0,1.86,1.19,0.07,1.07
2026-01-21,600509,5.97,5.96,5.98,5.93,256317,152526336.0,0.84,-0.17,-0.01,0.62
2026-01-22,600509,5.95,6.01,6.02,5.95,353924,212064880.0,1.17,0.84,0.05,0.86
2026-01-23,600509,6.01,6.01,6.03,5.98,275425,165271024.0,0.83,0.0,0.0,0.67
2026-01-26,600509,6.01,6.04,6.06,5.95,433495,260882800.0,1.83,0.5,0.03,1.05
2026-01-27,600509,6.02,5.98,6.04,5.93,405726,242375824.0,1.82,-0.99,-0.06,0.98
2026-01-28,600509,5.96,6.06,6.1,5.96,616809,373822752.0,2.34,1.34,0.08,1.49
2026-01-29,600509,6.06,6.06,6.08,6.01,378109,228640800.0,1.16,0.0,0.0,0.91
2026-01-30,600509,6.05,6.03,6.08,5.96,430485,259676496.0,1.98,-0.5,-0.03,1.04
2026-02-02,600509,6.01,5.85,6.02,5.84,496074,294306816.0,2.99,-2.99,-0.18,1.2
2026-02-03,600509,5.88,5.91,5.93,5.85,301787,177799104.0,1.37,1.03,0.06,0.73
2026-02-04,600509,5.92,6.04,6.04,5.89,495266,297162592.0,2.54,2.2,0.13,1.2
2026-02-05,600509,6.05,6.06,6.12,5.94,569770,344145920.0,2.98,0.33,0.02,1.38
2026-02-06,600509,6.03,6.01,6.08,5.99,273605,165100256.0,1.49,-0.83,-0.05,0.66
2026-02-09,600509,6.03,6.02,6.05,5.99,265449,159742272.0,1.0,0.17,0.01,0.64
2026-02-10,600509,6.02,5.99,6.02,5.97,214428,128520168.0,0.83,-0.5,-0.03,0.52
2026-02-11,600509,5.98,6.01,6.04,5.97,259989,156116016.0,1.17,0.33,0.02,0.63
2026-02-12,600509,6.0,5.98,6.03,5.96,200210,119964400.0,1.16,-0.5,-0.03,0.48
2026-02-13,600509,5.98,5.93,5.99,5.93,306725,182663872.0,1.0,-0.84,-0.05,0.74
2026-02-24,600509,5.96,6.04,6.09,5.95,412210,248462640.0,2.36,1.85,0.11,1.0
2026-02-25,600509,6.05,6.07,6.13,6.04,413606,251636800.0,1.49,0.5,0.03,1.0
2026-02-26,600509,6.09,6.11,6.11,6.06,322481,196424784.0,0.82,0.66,0.04,0.78
2026-02-27,600509,6.09,6.12,6.13,6.07,281099,171745536.0,0.98,0.16,0.01,0.68
2026-03-02,600509,6.1,6.14,6.16,6.08,529401,324745952.0,1.31,0.33,0.02,1.28
2026-03-03,600509,6.15,6.08,6.2,6.07,754792,463678368.0,2.12,-0.98,-0.06,1.82
2026-03-04,600509,6.06,5.97,6.1,5.97,506023,304508992.0,2.14,-1.81,-0.11,1.22
2026-03-05,600509,6.05,6.03,6.07,6.01,358920,216748240.0,1.01,1.01,0.06,0.87
2026-03-06,600509,8.97,9.16,9.24,8.95,493563,451133120.0,3.22,1.78,0.16,3.59
2026-03-09,600509,9.07,9.04,9.2,8.98,542520,491975872.0,2.4,-1.31,-0.12,3.95
2026-03-10,600509,9.0,9.21,9.47,8.97,693966,641778752.0,5.53,1.88,0.17,5.05
2026-03-11,600509,9.27,9.65,9.75,9.12,1244725,1187346688.0,6.84,4.78,0.44,9.06
2026-03-12,600509,9.55,9.66,9.96,9.5,1228944,1192364032.0,4.77,0.1,0.01,8.94
2026-03-13,600509,10.0,9.9,10.26,9.66,1400031,1396862208.0,6.21,2.48,0.24,10.19
2026-03-16,600509,9.88,9.24,9.99,9.18,1051726,988253440.0,8.18,-6.67,-0.66,7.65
2026-03-17,600509,9.21,8.98,9.46,8.93,693815,635122816.0,5.74,-2.81,-0.26,5.05
2026-03-18,600509,8.96,8.96,9.14,8.82,476757,428020480.0,3.56,-0.22,-0.02,3.47
2026-03-19,600509,8.9,8.83,9.09,8.77,471283,420543168.0,3.57,-1.45,-0.13,3.43
2026-03-20,600509,8.84,8.93,9.36,8.82,680648,616926336.0,6.12,1.13,0.1,4.95
2026-03-23,600509,8.69,8.18,8.72,8.08,711411,597731904.0,7.17,-8.4,-0.75,5.18
2026-03-24,600509,8.33,8.49,8.52,8.06,511782,426126048.0,5.62,3.79,0.31,3.72
2026-03-25,600509,8.5,9.09,9.3,8.45,876970,786532864.0,10.01,7.07,0.6,6.38
2026-03-26,600509,9.1,8.98,9.13,8.84,613903,551574144.0,3.19,-1.21,-0.11,4.47
2026-03-27,600509,8.86,9.04,9.2,8.75,454466,409491360.0,5.01,0.67,0.06,3.31
2026-03-30,600509,8.88,8.44,8.98,8.43,639049,546524032.0,6.08,-6.64,-0.6,4.65
2026-03-31,600509,8.41,8.18,8.57,8.16,411334,342505536.0,4.86,-3.08,-0.26,2.99
2026-04-01,600509,8.3,8.36,8.41,8.21,294529,245050528.0,2.44,2.2,0.18,2.14
2026-04-02,600509,8.3,8.15,8.36,8.1,299788,245516560.0,3.11,-2.51,-0.21,2.18
2026-04-03,600509,8.09,7.68,8.12,7.66,453040,353225344.0,5.64,-5.77,-0.47,3.3
2026-04-07,600509,7.68,7.6,7.76,7.57,245701,188138128.0,2.47,-1.04,-0.08,1.79
2026-04-08,600509,7.71,7.9,7.91,7.7,287810,225761792.0,2.76,3.95,0.3,2.09
2026-04-09,600509,7.84,7.72,7.84,7.68,243792,188413024.0,2.03,-2.28,-0.18,1.77
2026-04-10,600509,7.82,8.05,8.2,7.76,445681,356888448.0,5.7,4.27,0.33,3.24
2026-04-13,600509,8.04,8.01,8.08,7.91,283148,226089584.0,2.11,-0.5,-0.04,2.06
2026-04-14,600509,8.02,8.05,8.11,7.97,241172,193558544.0,1.75,0.5,0.04,1.75
2026-04-15,600509,8.08,7.94,8.14,7.91,253115,203246944.0,2.86,-1.37,-0.11,1.84
2026-04-16,600509,7.94,7.95,8.0,7.87,238285,188906640.0,1.64,0.13,0.01,1.73
2026-04-17,600509,7.96,7.9,8.0,7.83,245130,193573120.0,2.14,-0.63,-0.05,1.78
2026-04-20,600509,7.9,7.85,7.94,7.84,250076,197076416.0,1.27,-0.63,-0.05,1.82
2026-04-21,600509,7.88,8.04,8.12,7.73,390731,310830304.0,4.97,2.42,0.19,2.84
2026-04-22,600509,7.93,8.23,8.37,7.93,409487,336662976.0,5.47,2.36,0.19,2.98
2026-04-23,600509,8.2,8.33,8.35,8.05,448719,368722944.0,3.65,1.22,0.1,3.26
2026-04-24,600509,8.25,8.12,8.28,8.08,322049,262872800.0,2.4,-2.52,-0.21,2.34
2026-04-27,600509,8.05,8.05,8.16,8.01,232877,187934464.0,1.85,-0.86,-0.07,1.69
2026-04-28,600509,8.03,7.9,8.07,7.8,268311,211663264.0,3.35,-1.86,-0.15,1.95
2026-04-29,600509,7.88,8.05,8.08,7.85,215081,172696752.0,2.91,1.9,0.15,1.56
2026-04-30,600509,8.06,8.1,8.19,7.91,267006,214549424.0,3.48,0.62,0.05,1.94
2026-05-06,600509,8.11,8.31,8.41,8.11,389847,324114432.0,3.7,2.59,0.21,2.84
2026-05-07,600509,8.35,8.52,8.62,8.32,410886,349893024.0,3.61,2.53,0.21,2.99
2026-05-08,600509,8.52,8.63,8.69,8.43,440794,377952160.0,3.05,1.29,0.11,3.21
2026-05-11,600509,8.6,9.18,9.37,8.51,974296,882165568.0,9.97,6.37,0.55,7.09
2026-05-12,600509,9.15,9.07,9.22,8.94,568678,515951616.0,3.05,-1.2,-0.11,4.14
2026-05-13,600509,9.22,9.39,9.49,9.1,776289,723430464.0,4.3,3.53,0.32,5.65
2026-05-14,600509,9.49,10.33,10.33,9.38,954044,970402688.0,10.12,10.01,0.94,6.94
2026-05-15,600509,10.78,10.03,11.36,10.02,2869549,3059214080.0,12.97,-2.9,-0.3,20.88
2026-05-18,600509,9.72,9.59,10.22,9.53,1737356,1695063808.0,6.88,-4.39,-0.44,12.64
2026-05-19,600509,9.6,9.75,9.88,9.19,1301871,1247560832.0,7.19,1.67,0.16,9.47
2026-05-20,600509,9.69,9.61,10.24,9.49,1027186,1001802304.0,7.69,-1.44,-0.14,7.47
2026-05-21,600509,9.5,9.06,9.69,9.01,1095469,1023079168.0,7.08,-5.72,-0.55,7.97
2026-05-22,600509,9.29,9.64,9.75,9.27,1031728,986934336.0,5.3,6.4,0.58,7.51
2026-05-25,600509,9.64,9.82,9.93,9.56,839266,822413632.0,3.84,1.87,0.18,6.11
2026-05-26,600509,9.75,9.69,9.91,9.52,591585,573180736.0,3.97,-1.32,-0.13,4.3
2026-05-27,600509,9.65,9.84,10.15,9.61,996240,988591104.0,5.57,1.55,0.15,7.25
2026-05-28,600509,9.8,9.74,9.94,9.45,798517,776499456.0,4.98,-1.02,-0.1,5.81
2026-05-29,600509,9.75,9.74,10.05,9.67,963226,949503232.0,3.9,0.0,0.0,7.01
2026-06-01,600509,9.8,9.8,9.94,9.42,850131,828449408.0,5.34,0.62,0.06,6.19
2026-06-02,600509,9.64,9.38,9.7,9.21,851532,804204928.0,5.0,-4.29,-0.42,6.2
2026-06-03,600509,9.36,9.29,9.54,9.21,737324,690385344.0,3.52,-0.96,-0.09,5.36
2026-06-04,600509,9.18,9.17,9.42,9.07,538048,497144352.0,3.77,-1.29,-0.12,3.91
2026-06-05,600509,9.09,8.67,9.21,8.62,742800,652830656.0,6.43,-5.45,-0.5,5.4
2026-06-08,600509,8.39,8.16,8.63,8.11,495027,411933088.0,6.0,-5.88,-0.51,3.6
2026-06-09,600509,8.23,8.33,8.33,7.96,449372,366306208.0,4.53,2.08,0.17,3.27
2026-06-10,600509,8.23,8.13,8.36,8.05,350350,285653152.0,3.72,-2.4,-0.2,2.55
2026-06-11,600509,8.1,8.03,8.16,8.0,298962,240915200.0,1.97,-1.23,-0.1,2.18
2026-06-12,600509,8.08,8.13,8.22,8.05,393751,319942432.0,2.12,1.25,0.1,2.86
2026-06-15,600509,8.13,8.33,8.38,8.1,385709,318311840.0,3.44,2.46,0.2,2.81
2026-06-16,600509,8.35,8.71,8.96,8.27,594867,517085088.0,8.28,4.56,0.38,4.33
2026-06-17,600509,8.71,8.61,8.79,8.51,352907,303641600.0,3.21,-1.15,-0.1,2.57
2026-06-18,600509,8.61,8.27,8.77,8.24,398102,335365024.0,6.16,-3.95,-0.34,2.9
2026-06-22,600509,8.48,8.75,8.79,8.39,542519,469501376.0,4.84,5.8,0.48,3.95
2026-06-23,600509,8.69,8.67,9.05,8.54,570137,500144992.0,5.83,-0.91,-0.08,4.15
2026-06-24,600509,8.67,8.6,8.77,8.32,441257,375559808.0,5.19,-0.81,-0.07,3.21
2026-06-25,600509,8.49,8.33,8.59,8.23,367080,307443680.0,4.19,-3.14,-0.27,2.67
2026-06-26,600509,8.3,8.28,8.76,8.27,496489,420281408.0,5.88,-0.6,-0.05,3.61
2026-06-29,600509,8.25,8.17,8.54,8.08,420619,345611936.0,5.56,-1.33,-0.11,3.06
2026-06-30,600509,8.08,8.45,8.52,7.93,491527,407734784.0,7.22,3.43,0.28,3.58
2026-07-01,600509,9.3,9.3,9.3,9.3,153565,142815456.0,0.0,10.06,0.85,1.12
2026-07-02,600509,10.22,8.71,10.22,8.69,1341170,1235308416.0,16.45,-6.34,-0.59,9.76
2026-07-03,600509,8.82,8.22,8.95,8.22,835283,714138624.0,8.38,-5.63,-0.49,6.08
2026-07-06,600509,8.25,8.16,8.46,8.13,527432,436145504.0,4.01,-0.73,-0.06,3.84
2026-07-07,600509,8.05,8.01,8.22,7.84,523013,418435072.0,4.66,-1.84,-0.15,3.81
2026-07-08,600509,7.95,7.71,7.97,7.71,372295,290483488.0,3.25,-3.75,-0.3,2.71
2026-07-09,600509,7.62,7.4,7.74,7.28,523904,390315488.0,5.97,-4.02,-0.31,3.81
2026-07-10,600509,7.4,7.42,7.63,7.29,348531,260238704.0,4.59,0.27,0.02,2.54
2026-07-13,600509,7.35,7.03,7.41,7.01,377537,271150400.0,5.39,-5.26,-0.39,2.75
2026-07-14,600509,7.04,7.15,7.2,7.01,241568,171761264.0,2.7,1.71,0.12,1.76
2026-07-15,600509,7.22,7.32,7.37,7.13,260942,189859552.0,3.36,2.38,0.17,1.9
2026-07-16,600509,7.33,7.28,7.34,7.2,194771,141564624.0,1.91,-0.55,-0.04,1.42
2026-07-17,600509,7.22,7.16,7.43,7.12,390479,285129024.0,4.26,-1.65,-0.12,2.84
2026-07-20,600509,7.22,7.55,7.56,7.14,441305,325289984.0,5.87,5.45,0.39,3.21
2026-07-21,600509,7.44,7.54,7.56,7.31,368255,273032960.0,3.31,-0.13,-0.01,2.68
2026-07-22,600509,7.47,7.59,7.59,7.42,329064,247263952.0,2.25,0.66,0.05,2.39
2026-07-23,600509,7.5,7.95,8.35,7.47,596145,469436448.0,11.59,4.74,0.36,4.34
2026-07-24,600509,7.8,7.41,7.86,7.4,431165,328958016.0,5.79,-6.79,-0.54,3.14
2026-07-27,600509,7.16,7.61,7.68,7.16,272721,204785824.0,7.02,2.7,0.2,1.98
2026-07-28,600509,7.55,7.79,8.12,7.4,599450,468098976.0,9.46,2.37,0.18,4.36
2026-07-29,600509,7.65,7.66,7.7,7.47,445401,337528256.0,2.95,-1.67,-0.13,3.24
2026-07-30,600509,7.55,7.54,7.66,7.43,272371,205424752.0,3.0,-1.57,-0.12,1.98
2026-07-31,600509,7.55,7.61,7.66,7.55,220707,168305792.0,1.46,0.93,0.07,1.61
2026-08-03,600509,7.58,7.75,7.77,7.56,208476,160685024.0,2.76,1.84,0.14,1.52
2026-08-04,600509,7.75,7.75,7.83,7.71,192866,149535168.0,1.55,0.0,0.0,1.4
2026-08-05,600509,7.76,7.84,7.85,7.7,275505,214186496.0,1.94,1.16,0.09,2.0
2026-08-06,600509,7.78,7.69,7.82,7.63,267031,205609376.0,2.42,-1.91,-0.15,1.94
2026-08-07,600509,7.7,7.73,7.74,7.57,219260,167823472.0,2.21,0.52,0.04,1.6
2026-08-10,600509,7.93,7.77,7.93,7.74,241114,188026192.0,2.46,0.52,0.04,1.75
