日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-01-16,600037,8.11,7.84,8.11,7.78,264587,208369152.0,4.07,-3.33,-0.27,1.9
2026-01-19,600037,7.82,7.8,7.88,7.72,170443,133024264.0,2.04,-0.51,-0.04,1.22
2026-01-20,600037,7.83,7.81,7.88,7.76,179921,140533280.0,1.54,0.13,0.01,1.29
2026-01-21,600037,7.78,7.77,7.87,7.74,152506,118757912.0,1.66,-0.51,-0.04,1.1
2026-01-22,600037,7.77,7.81,7.86,7.75,170058,132762976.0,1.42,0.51,0.04,1.22
2026-01-23,600037,7.84,8.05,8.12,7.81,303895,242468144.0,3.97,3.07,0.24,2.18
2026-01-26,600037,8.13,8.12,8.22,7.96,339198,273795904.0,3.23,0.87,0.07,2.44
2026-01-27,600037,8.08,8.03,8.18,8.0,306761,247780848.0,2.22,-1.11,-0.09,2.2
2026-01-28,600037,8.03,8.0,8.1,7.97,167042,134056752.0,1.62,-0.37,-0.03,1.2
2026-01-29,600037,7.98,8.18,8.33,7.91,377181,309904640.0,5.25,2.25,0.18,2.71
2026-01-30,600037,8.17,8.18,8.25,8.09,238717,195028624.0,1.96,0.0,0.0,1.72
2026-02-02,600037,8.18,7.99,8.3,7.98,265416,216184048.0,3.91,-2.32,-0.19,1.91
2026-02-03,600037,8.05,8.23,8.25,8.04,223864,183049056.0,2.63,3.0,0.24,1.61
2026-02-04,600037,8.19,8.08,8.19,7.98,231002,186071120.0,2.55,-1.82,-0.15,1.66
2026-02-05,600037,8.01,8.05,8.16,8.01,163853,132440808.0,1.86,-0.37,-0.03,1.18
2026-02-06,600037,8.01,7.93,8.08,7.88,186412,148879248.0,2.48,-1.49,-0.12,1.34
2026-02-09,600037,8.05,8.25,8.25,8.05,245071,200317312.0,2.52,4.04,0.32,1.76
2026-02-10,600037,8.27,8.54,8.62,8.24,511228,434212096.0,4.61,3.52,0.29,3.67
2026-02-11,600037,8.5,8.31,8.5,8.25,304019,252552352.0,2.93,-2.69,-0.23,2.18
2026-02-12,600037,8.34,8.14,8.35,8.06,234004,190467040.0,3.49,-2.05,-0.17,1.68
2026-02-13,600037,8.11,8.01,8.19,8.0,178179,144000320.0,2.33,-1.6,-0.13,1.28
2026-02-24,600037,8.08,7.99,8.08,7.91,184150,146961776.0,2.12,-0.25,-0.02,1.32
2026-02-25,600037,7.99,8.0,8.07,7.94,164198,131717664.0,1.63,0.13,0.01,1.18
2026-02-26,600037,8.01,8.15,8.28,7.95,297522,241572480.0,4.12,1.88,0.15,2.14
2026-02-27,600037,8.11,8.08,8.14,8.02,214416,173036704.0,1.47,-0.86,-0.07,1.54
2026-03-02,600037,7.96,7.87,7.99,7.81,250502,197753120.0,2.23,-2.6,-0.21,1.8
2026-03-03,600037,7.86,7.59,7.9,7.57,265015,204491568.0,4.19,-3.56,-0.28,1.9
2026-03-04,600037,7.56,7.49,7.62,7.43,184920,139019248.0,2.5,-1.32,-0.1,1.33
2026-03-05,600037,7.59,7.55,7.61,7.5,156642,118440472.0,1.47,0.8,0.06,1.13
2026-03-06,600037,7.53,7.66,7.67,7.51,146462,111522200.0,2.12,1.46,0.11,1.05
2026-03-09,600037,7.58,7.78,7.81,7.5,211636,162115520.0,4.05,1.57,0.12,1.52
2026-03-10,600037,7.82,7.93,8.04,7.8,239611,190022688.0,3.08,1.93,0.15,1.72
2026-03-11,600037,7.92,7.97,8.0,7.88,159781,126988536.0,1.51,0.5,0.04,1.15
2026-03-12,600037,7.92,8.01,8.1,7.88,179548,143958672.0,2.76,0.5,0.04,1.29
2026-03-13,600037,8.01,7.84,8.01,7.83,143864,114098936.0,2.25,-2.12,-0.17,1.03
2026-03-16,600037,7.84,7.86,7.91,7.81,134125,105460520.0,1.28,0.26,0.02,0.96
2026-03-17,600037,7.88,7.72,7.91,7.72,138680,108483152.0,2.42,-1.78,-0.14,1.0
2026-03-18,600037,7.74,8.01,8.03,7.69,202538,159172928.0,4.4,3.76,0.29,1.46
2026-03-19,600037,7.9,7.92,8.04,7.81,236192,187523856.0,2.87,-1.12,-0.09,1.7
2026-03-20,600037,13.71,14.0,14.66,13.6,227839,320695904.0,7.72,1.97,0.27,5.21
2026-03-23,600037,7.46,7.05,7.5,6.95,302493,217684528.0,7.27,-6.87,-0.52,2.17
2026-03-24,600037,7.18,7.17,7.19,7.0,167952,119535368.0,2.7,1.7,0.12,1.21
2026-03-25,600037,7.2,7.34,7.38,7.19,152329,111312072.0,2.65,2.37,0.17,1.09
2026-03-26,600037,7.34,7.28,7.43,7.22,124534,90831176.0,2.86,-0.82,-0.06,0.89
2026-03-27,600037,7.25,7.48,7.48,7.24,179931,133604800.0,3.3,2.75,0.2,1.29
2026-03-30,600037,7.38,7.46,7.5,7.28,144132,106875616.0,2.94,-0.27,-0.02,1.04
2026-03-31,600037,7.47,7.34,7.54,7.32,133915,99566512.0,2.95,-1.61,-0.12,0.96
2026-04-01,600037,7.48,7.5,7.57,7.4,150650,112891184.0,2.32,2.18,0.16,1.08
2026-04-02,600037,7.48,7.33,7.49,7.29,105610,77794184.0,2.67,-2.27,-0.17,0.76
2026-04-03,600037,7.33,7.15,7.36,7.11,111827,80489448.0,3.41,-2.46,-0.18,0.8
2026-04-07,600037,7.16,7.24,7.26,7.14,90895,65528688.0,1.68,1.26,0.09,0.65
2026-04-08,600037,7.37,7.59,7.59,7.37,180215,135246128.0,3.04,4.83,0.35,1.29
2026-04-09,600037,7.54,7.59,7.67,7.49,190765,144890928.0,2.37,0.0,0.0,1.37
2026-04-10,600037,7.6,7.66,7.72,7.59,122028,93582688.0,1.71,0.92,0.07,0.88
2026-04-13,600037,7.6,7.59,7.66,7.56,104769,79539152.0,1.31,-0.91,-0.07,0.75
2026-04-14,600037,7.68,7.76,7.89,7.66,203450,157935056.0,3.03,2.24,0.17,1.46
2026-04-15,600037,7.77,7.54,7.77,7.53,147192,112239328.0,3.09,-2.84,-0.22,1.06
2026-04-16,600037,7.58,7.75,7.79,7.57,155610,120026496.0,2.92,2.79,0.21,1.12
2026-04-17,600037,7.71,7.69,7.74,7.63,105332,80800424.0,1.42,-0.77,-0.06,0.76
2026-04-20,600037,7.69,7.73,7.84,7.66,121257,94212936.0,2.34,0.52,0.04,0.87
2026-04-21,600037,7.68,7.66,7.76,7.63,92114,70613512.0,1.68,-0.91,-0.07,0.66
2026-04-22,600037,7.62,7.61,7.66,7.6,78926,60134088.0,0.78,-0.65,-0.05,0.57
2026-04-23,600037,7.62,7.59,7.67,7.56,115242,87736256.0,1.45,-0.26,-0.02,0.83
2026-04-24,600037,7.57,7.49,7.57,7.39,131394,98173504.0,2.37,-1.32,-0.1,0.94
2026-04-27,600037,7.52,7.58,7.62,7.48,124609,94120016.0,1.87,1.2,0.09,0.9
2026-04-28,600037,7.58,7.49,7.64,7.42,123691,92940024.0,2.9,-1.19,-0.09,0.89
2026-04-29,600037,7.73,7.9,7.96,7.71,377846,297835136.0,3.34,5.47,0.41,2.71
2026-04-30,600037,7.9,7.99,8.1,7.87,253618,202959664.0,2.91,1.14,0.09,1.82
2026-05-06,600037,7.95,8.06,8.14,7.86,267559,215666480.0,3.5,0.88,0.07,1.92
2026-05-07,600037,8.06,8.16,8.22,8.01,284091,230969152.0,2.61,1.24,0.1,2.04
2026-05-08,600037,8.18,8.2,8.29,8.15,222565,182872208.0,1.72,0.49,0.04,1.6
2026-05-11,600037,8.17,8.21,8.26,8.08,231044,188830400.0,2.2,0.12,0.01,1.66
2026-05-12,600037,8.17,8.09,8.21,8.04,208121,168798320.0,2.07,-1.46,-0.12,1.5
2026-05-13,600037,8.09,8.13,8.14,8.0,217980,175824608.0,1.73,0.49,0.04,1.57
2026-05-14,600037,8.13,7.87,8.15,7.87,228955,181824080.0,3.44,-3.2,-0.26,1.65
2026-05-15,600037,7.86,7.82,8.08,7.77,225824,178733280.0,3.94,-0.64,-0.05,1.62
2026-05-18,600037,7.83,7.9,7.96,7.79,253976,199971840.0,2.17,1.02,0.08,1.82
2026-05-19,600037,7.86,8.1,8.11,7.8,201388,161255696.0,3.92,2.53,0.2,1.45
2026-05-20,600037,8.03,7.96,8.07,7.85,222368,176784704.0,2.72,-1.73,-0.14,1.6
2026-05-21,600037,7.96,7.6,8.07,7.6,241286,189450384.0,5.9,-4.52,-0.36,1.73
2026-05-22,600037,7.66,7.59,7.71,7.44,227669,171849840.0,3.55,-0.13,-0.01,1.64
2026-05-25,600037,7.69,7.65,7.8,7.59,188964,145121888.0,2.77,0.79,0.06,1.36
2026-05-26,600037,7.6,7.48,7.63,7.4,167535,125655872.0,3.01,-2.22,-0.17,1.2
2026-05-27,600037,7.48,7.44,7.73,7.4,218292,164629616.0,4.41,-0.53,-0.04,1.57
2026-05-28,600037,7.41,7.36,7.49,7.22,199190,146583072.0,3.63,-1.08,-0.08,1.43
2026-05-29,600037,7.36,7.3,7.43,7.27,171689,126092016.0,2.17,-0.82,-0.06,1.23
2026-06-01,600037,7.32,7.4,7.47,7.24,195837,144311264.0,3.15,1.37,0.1,1.41
2026-06-02,600037,7.39,7.17,7.41,7.15,191992,138709104.0,3.51,-3.11,-0.23,1.38
2026-06-03,600037,7.16,7.05,7.18,7.01,157315,111437656.0,2.37,-1.67,-0.12,1.13
2026-06-04,600037,7.04,6.84,7.08,6.76,196620,135795088.0,4.54,-2.98,-0.21,1.41
2026-06-05,600037,6.9,6.84,6.92,6.75,146430,100047376.0,2.49,0.0,0.0,1.05
2026-06-08,600037,6.69,6.66,6.83,6.56,171468,114431896.0,3.95,-2.63,-0.18,1.23
2026-06-09,600037,6.66,6.66,6.7,6.57,117584,78220392.0,1.95,0.0,0.0,0.84
2026-06-10,600037,6.62,6.7,6.77,6.61,142152,94935432.0,2.4,0.6,0.04,1.02
2026-06-11,600037,6.67,6.51,6.7,6.43,158986,103475232.0,4.03,-2.84,-0.19,1.14
2026-06-12,600037,6.55,6.63,6.67,6.49,142422,93812800.0,2.76,1.84,0.12,1.02
2026-06-15,600037,6.66,6.7,6.8,6.64,140121,94135240.0,2.41,1.06,0.07,1.01
2026-06-16,600037,6.7,6.72,6.74,6.59,130724,87296640.0,2.24,0.3,0.02,0.94
2026-06-17,600037,6.67,6.73,6.75,6.58,141923,94651072.0,2.53,0.15,0.01,1.02
2026-06-18,600037,6.7,6.61,6.78,6.6,153552,102664424.0,2.67,-1.78,-0.12,1.1
2026-06-22,600037,6.6,6.7,6.72,6.45,150730,98899728.0,4.08,1.36,0.09,1.08
2026-06-23,600037,6.7,6.68,6.9,6.64,147798,99943656.0,3.88,-0.3,-0.02,1.06
2026-06-24,600037,6.69,6.5,6.71,6.45,141530,92518736.0,3.89,-2.69,-0.18,1.02
