日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-01-13,600513,20.89,20.85,21.68,20.8,244957,521854944.0,4.21,-0.19,-0.04,8.58
2026-01-14,600513,20.61,20.86,21.39,20.3,190934,399758144.0,5.23,0.05,0.01,6.69
2026-01-15,600513,20.6,20.25,20.84,20.07,117484,239327648.0,3.69,-2.92,-0.61,4.12
2026-01-16,600513,20.42,20.08,20.42,19.8,95656,191520208.0,3.06,-0.84,-0.17,3.35
2026-01-19,600513,20.77,19.9,20.77,19.74,83261,166015856.0,5.13,-0.9,-0.18,2.92
2026-01-20,600513,19.9,19.35,19.94,19.21,91096,177357968.0,3.67,-2.76,-0.55,3.19
2026-01-21,600513,19.2,19.35,19.49,18.9,59744,115243696.0,3.05,0.0,0.0,2.09
2026-01-22,600513,19.3,19.23,19.4,19.17,51512,99149496.0,1.19,-0.62,-0.12,1.8
2026-01-23,600513,19.5,20.05,20.45,19.37,140516,279650080.0,5.62,4.26,0.82,4.92
2026-01-26,600513,19.6,21.18,21.19,19.41,276263,568850304.0,8.88,5.64,1.13,9.68
2026-01-27,600513,20.2,19.51,20.54,19.2,197560,390571040.0,6.33,-7.88,-1.67,6.92
2026-01-28,600513,19.31,18.41,19.5,18.3,151794,284140096.0,6.15,-5.64,-1.1,5.32
2026-01-29,600513,18.64,18.46,18.79,18.04,67288,124350512.0,4.07,0.27,0.05,2.36
2026-01-30,600513,18.35,18.48,18.77,18.35,52233,96947384.0,2.28,0.11,0.02,1.83
2026-02-02,600513,18.33,19.02,19.94,18.28,140753,272756736.0,8.98,2.92,0.54,4.93
2026-02-03,600513,19.24,20.15,20.45,19.15,162228,323205344.0,6.83,5.94,1.13,5.68
2026-02-04,600513,20.05,20.5,21.14,19.96,164772,341142464.0,5.86,1.74,0.35,5.77
2026-02-05,600513,20.73,20.48,20.99,20.31,95832,197850192.0,3.32,-0.1,-0.02,3.36
2026-02-06,600513,20.68,20.31,20.92,19.94,104828,213836272.0,4.79,-0.83,-0.17,3.67
2026-02-09,600513,20.4,21.17,21.68,20.4,145858,309229568.0,6.3,4.23,0.86,5.11
2026-02-10,600513,21.18,21.1,21.55,21.1,86221,183572960.0,2.13,-0.33,-0.07,3.02
2026-02-11,600513,21.0,20.73,21.15,20.73,75295,157106160.0,1.99,-1.75,-0.37,2.64
2026-02-12,600513,20.55,20.45,20.81,20.4,60153,123540720.0,1.98,-1.35,-0.28,2.11
2026-02-13,600513,21.04,20.07,21.3,20.0,74249,150583232.0,6.36,-1.86,-0.38,2.6
2026-02-24,600513,20.52,20.43,20.79,20.18,61665,125951264.0,3.04,1.79,0.36,2.16
2026-02-25,600513,20.3,20.46,20.65,20.23,51624,105713504.0,2.06,0.15,0.03,1.81
2026-02-26,600513,20.44,19.95,20.5,19.93,66840,134472352.0,2.79,-2.49,-0.51,2.34
2026-02-27,600513,19.92,20.94,20.98,19.83,111518,230279232.0,5.76,4.96,0.99,3.91
2026-03-02,600513,20.6,20.31,20.76,19.78,106117,214478864.0,4.68,-3.01,-0.63,3.72
2026-03-03,600513,20.27,21.1,22.15,20.27,223155,475914592.0,9.26,3.89,0.79,7.82
2026-03-04,600513,21.14,20.84,21.59,20.67,109483,230762368.0,4.36,-1.23,-0.26,3.84
2026-03-05,600513,21.07,22.16,22.85,21.0,200571,439982144.0,8.88,6.33,1.32,7.03
2026-03-06,600513,22.01,22.66,22.94,22.0,158985,358583552.0,4.24,2.26,0.5,5.57
2026-03-09,600513,22.44,23.48,24.25,22.05,233463,541943360.0,9.71,3.62,0.82,8.18
2026-03-10,600513,23.24,23.1,23.49,22.51,179147,411091936.0,4.17,-1.62,-0.38,6.28
2026-03-11,600513,23.08,23.14,23.4,22.2,143748,328954144.0,5.19,0.17,0.04,5.04
2026-03-12,600513,22.9,22.28,22.9,22.17,129157,289254144.0,3.15,-3.72,-0.86,4.52
2026-03-13,600513,22.02,21.51,22.55,21.44,114349,250668496.0,4.98,-3.46,-0.77,4.01
2026-03-16,600513,21.88,21.33,21.89,21.14,70401,150969632.0,3.49,-0.84,-0.18,2.47
2026-03-17,600513,21.3,20.44,21.39,20.41,101446,211896432.0,4.59,-4.17,-0.89,3.55
2026-03-18,600513,20.47,22.48,22.48,20.25,152596,329372928.0,10.91,9.98,2.04,5.35
2026-03-19,600513,22.44,22.58,22.94,22.25,175107,395637760.0,3.07,0.44,0.1,6.13
2026-03-20,600513,22.8,22.44,22.96,22.38,126106,285635936.0,2.57,-0.62,-0.14,4.42
2026-03-23,600513,22.3,21.54,22.49,21.35,109684,240223152.0,5.08,-4.01,-0.9,3.84
2026-03-24,600513,21.94,22.42,22.46,21.63,125469,276963712.0,3.85,4.09,0.88,4.4
2026-03-25,600513,22.6,22.8,22.98,22.35,103669,235473488.0,2.81,1.69,0.38,3.63
2026-03-26,600513,22.55,23.28,23.5,22.55,138347,321200448.0,4.17,2.11,0.48,4.85
2026-03-27,600513,22.85,25.61,25.61,22.85,265379,669030912.0,11.86,10.01,2.33,9.3
2026-03-30,600513,26.37,28.17,28.17,26.17,322463,894201472.0,7.81,10.0,2.56,11.3
2026-03-31,600513,27.54,27.96,30.7,26.78,596488,1677659392.0,13.92,-0.75,-0.21,20.9
2026-04-01,600513,27.96,30.3,30.76,27.5,649027,1906828672.0,11.66,8.37,2.34,22.74
2026-04-02,600513,29.85,30.75,32.27,29.0,573240,1733933696.0,10.79,1.49,0.45,20.08
2026-04-03,600513,29.36,27.68,29.85,27.68,370244,1055545664.0,7.06,-9.98,-3.07,12.97
2026-04-07,600513,26.72,24.96,27.79,24.91,636294,1658777088.0,10.4,-9.83,-2.72,22.29
2026-04-08,600513,25.4,24.67,25.87,24.39,391875,975152960.0,5.93,-1.16,-0.29,13.73
2026-04-09,600513,24.34,23.41,24.68,23.3,344650,816751360.0,5.59,-5.11,-1.26,12.07
2026-04-10,600513,23.42,22.57,23.64,22.55,308873,708630592.0,4.66,-3.59,-0.84,10.82
2026-04-13,600513,22.82,22.36,22.84,22.24,203895,458005536.0,2.66,-0.93,-0.21,7.14
2026-04-14,600513,22.36,22.28,22.4,21.81,190927,420882880.0,2.64,-0.36,-0.08,6.69
2026-04-15,600513,22.95,23.75,23.82,22.15,561339,1294615424.0,7.5,6.6,1.47,19.66
2026-04-16,600513,23.3,22.23,23.3,22.0,369070,824341952.0,5.47,-6.4,-1.52,12.93
2026-04-17,600513,21.94,21.12,21.94,20.64,302831,640296192.0,5.85,-4.99,-1.11,10.61
2026-04-20,600513,20.98,21.33,21.4,20.66,167123,354103936.0,3.5,0.99,0.21,5.85
2026-04-21,600513,21.12,20.82,21.42,20.71,148151,310315680.0,3.33,-2.39,-0.51,5.19
2026-04-22,600513,20.67,20.65,20.95,20.3,155183,318282816.0,3.12,-0.82,-0.17,5.44
2026-04-23,600513,20.55,20.31,20.77,20.08,118153,240456288.0,3.34,-1.65,-0.34,4.14
2026-04-24,600513,20.16,20.21,20.5,20.02,99132,200748256.0,2.36,-0.49,-0.1,3.47
2026-04-27,600513,20.09,20.57,20.62,19.93,128871,261700496.0,3.41,1.78,0.36,4.51
2026-04-28,600513,20.15,20.57,20.95,20.15,136508,281853696.0,3.89,0.0,0.0,4.78
2026-04-29,600513,20.8,21.89,22.6,20.61,351437,767180032.0,9.67,6.42,1.32,12.31
2026-04-30,600513,22.51,22.78,23.3,21.85,347412,790900224.0,6.62,4.07,0.89,12.17
2026-05-06,600513,22.65,23.36,24.2,22.61,291867,689829696.0,6.98,2.55,0.58,10.22
2026-05-07,600513,23.0,22.27,23.6,22.26,289834,658111872.0,5.74,-4.67,-1.09,10.15
2026-05-08,600513,23.5,21.57,23.6,21.55,423680,947019136.0,9.21,-3.14,-0.7,14.84
2026-05-11,600513,21.54,21.29,21.67,20.77,257518,544780672.0,4.17,-1.3,-0.28,9.02
2026-05-12,600513,21.1,20.63,21.2,20.58,175522,365618976.0,2.91,-3.1,-0.66,6.15
2026-05-13,600513,20.63,20.8,21.08,20.3,139422,289397216.0,3.78,0.82,0.17,4.88
2026-05-14,600513,20.66,20.94,21.88,20.63,242987,515193376.0,6.01,0.67,0.14,8.51
2026-05-15,600513,20.6,20.05,20.77,19.92,197417,398345216.0,4.06,-4.25,-0.89,6.92
2026-05-18,600513,20.01,19.62,20.01,19.53,114164,224289696.0,2.39,-2.14,-0.43,4.0
2026-05-19,600513,19.85,19.66,20.28,19.45,119085,236346608.0,4.23,0.2,0.04,4.17
2026-05-20,600513,19.68,19.43,19.82,19.23,92750,180044384.0,3.0,-1.17,-0.23,3.25
2026-05-21,600513,19.32,19.26,20.05,19.24,132938,261501888.0,4.17,-0.87,-0.17,4.66
2026-05-22,600513,19.26,18.93,19.59,18.69,107997,204110112.0,4.67,-1.71,-0.33,3.78
2026-05-25,600513,18.92,18.49,19.12,18.29,107019,198690384.0,4.38,-2.32,-0.44,3.75
2026-05-26,600513,18.25,17.97,18.49,17.73,106191,190752896.0,4.11,-2.81,-0.52,3.72
2026-05-27,600513,17.78,17.6,18.08,17.43,93268,164574816.0,3.62,-2.06,-0.37,3.27
2026-05-28,600513,17.6,17.51,17.94,17.21,77526,136097232.0,4.15,-0.51,-0.09,2.72
2026-05-29,600513,17.51,17.58,18.16,17.2,156469,275761344.0,5.48,0.4,0.07,5.48
2026-06-01,600513,17.42,17.66,17.95,17.33,89470,158129120.0,3.53,0.46,0.08,3.13
2026-06-02,600513,17.66,17.08,17.76,16.67,107102,182362976.0,6.17,-3.28,-0.58,3.75
2026-06-03,600513,17.01,17.16,17.29,16.8,93655,159107488.0,2.87,0.47,0.08,3.28
2026-06-04,600513,17.12,17.0,17.25,16.88,69346,118131536.0,2.16,-0.93,-0.16,2.43
2026-06-05,600513,17.25,16.68,17.28,16.55,95810,160702992.0,4.29,-1.88,-0.32,3.36
2026-06-08,600513,16.33,16.37,16.85,16.08,86825,143004688.0,4.62,-1.86,-0.31,3.04
2026-06-09,600513,16.32,16.44,16.68,16.13,75056,122782592.0,3.36,0.43,0.07,2.63
2026-06-10,600513,16.3,16.08,16.42,15.95,65867,106132096.0,2.86,-2.19,-0.36,2.31
2026-06-11,600513,15.88,15.77,16.09,15.65,65707,103719128.0,2.74,-1.93,-0.31,2.3
