date,code,name,price,pct_chg,amount_M,turnover,vol_ratio,ma20_slope,rsi_14,kdj_j,bias_ma5,boll_pct,amplitude
2026-02-06,002015,协鑫能科,12.06,10.04,1146.79,6.08,2.76,0.732,61.65,98.7,9.48,128.45,11.5
2026-02-06,600216,浙江医药,15.6,4.21,1065.03,7.21,3.44,0.539,72.07,94.26,4.94,116.29,6.55
2026-02-06,001896,豫能控股,6.51,6.72,528.18,5.38,2.81,0.839,51.57,60.58,3.96,85.7,9.67
2026-02-06,600987,航民股份,8.29,9.95,466.33,5.63,2.64,0.923,71.19,62.79,9.19,112.49,11.67
2026-02-06,002072,凯瑞德,8.4,9.95,180.85,6.06,3.83,0.466,73.61,112.76,10.21,141.19,11.39
