date,code,name,price
2026-01-23,603538,美诺华,22.2
2026-01-23,002590,万安科技,16.2
2026-01-23,603681,永冠新材,23.25
2026-01-23,603883,老百姓,16.44
2026-01-23,603628,清源股份,14.73
2026-01-23,000155,川能动力,14.12
